cdr_id,calling_msisdn,called_msisdn,call_start_time,call_date,duration_seconds,call_type,service_type,cell_tower_id,rated_amount,status
5fff7130-dfa6-4925-8442-01b0c58bbc95,09125649525,09161904377,2025-04-23 21:01:02,2025-04-23,991,on_net,sms,KSL-6029,14.87,completed
241bc691-30cd-47a0-b60c-0ac1db2685c8,09120033790,09223085720,2025-04-18 02:21:43,2025-04-18,3129,off_net,voice,PSD-5974,78.23,completed
98223511-eff3-4501-9f56-19bcb042c883,09168833102,09004378215,2025-06-07 21:06:08,2025-06-07,2033,off_net,voice,PSD-7029,50.83,busy
ca58fe11-876a-40f7-b4d9-4439850a75f5,09166283463,09189784592,2025-06-15 22:55:15,2025-06-15,0,roaming,voice,OMD-8931,0.0,completed
08f6fba1-a904-4aab-ad57-3627eaa39dc5,09187645793,09123856162,2025-05-03 04:15:40,2025-05-03,581,on_net,sms,PSD-4896,8.71,completed
f79ab90d-b3a7-42c3-b581-fb3e9dea6a34,09162330947,09002194321,2025-06-29 18:21:19,2025-06-29,2385,off_net,voice,NYL-6754,59.62,completed
9e2fc8b5-d538-4d6e-90c8-536a66881c0b,09122589552,+53543028290,2025-04-17 23:46:35,2025-04-17,2842,international,voice,PSD-2172,284.2,completed
cf85c734-8a05-4a06-b4fc-cc6dcab9edf2,09169720925,09160704726,2025-04-19 06:21:15,2025-04-19,3021,on_net,sms,OMD-6055,45.31,completed
2616b76d-cf36-488c-818b-44bb49bfc591,09120849649,+22215752014,2025-04-19 13:55:04,2025-04-19,130716,international,data,ATB-7141,13071.6,completed
d68324d2-dfe3-4c8a-9514-f478a8997ed8,09125033668,+92218189827,2025-04-10 04:38:16,2025-04-10,3475,international,voice,NYL-5269,347.5,completed
5721a2ce-431b-471a-9779-326a24e6aa50,09129121040,09007833250,2025-05-04 01:04:59,2025-05-04,247,off_net,sms,WAD-5879,6.18,completed
fffa9600-a2f6-43fd-bfb6-c6bfab9aa69c,09162801938,09167423935,2025-05-25 21:47:32,2025-05-25,2412,on_net,voice,OMD-8141,36.18,completed
1824f999-066b-4cc9-a6b6-28da2df33260,09189825080,+5228395761,2025-06-08 03:39:53,2025-06-08,1181,international,data,PSD-9129,118.1,completed
9cbf510c-3ebb-4c67-8309-e5b930dd13df,09185131356,09123970101,2025-04-01 09:53:43,2025-04-01,1979,on_net,sms,NYL-5316,29.68,completed
2c99bb02-62b2-4102-af83-702a754aae88,09182073786,+32559418858,2025-05-24 19:38:00,2025-05-24,812,international,sms,KSL-6493,81.2,completed
7a65111d-d55e-472b-89f9-8c690ec989b6,09121806672,09229233891,2025-05-12 00:11:00,2025-05-12,2897,off_net,data,KSL-5529,72.42,busy
f0a962e0-6864-4976-acae-09bb95711c30,09129304201,09169263560,2025-04-27 03:19:17,2025-04-27,2918,on_net,voice,PSD-9692,43.77,completed
099a313f-6ff4-4d3c-90df-cd4a7e9b5049,09167648455,09188041847,2025-04-09 23:38:39,2025-04-09,2728,on_net,sms,NYL-6767,40.92,completed
077ee034-363c-4eaf-b93e-9ce3b22a0e77,09169177932,09186975098,2025-04-04 02:04:53,2025-04-04,573,roaming,voice,NYL-2784,45.84,completed
b156c92e-c4b0-4db3-b0e2-aed4ca65e0ee,09166689859,+9656654487,2025-06-23 14:41:05,2025-06-23,1236,international,sms,ATB-9079,123.6,completed
9682502c-ef36-4361-8dc8-3c90cf755ba8,09160071106,09126628711,2025-04-11 18:33:29,2025-04-11,1967,on_net,voice,PSD-3735,29.5,completed
1aee820b-8681-4629-b615-ed3ed69fa5f8,09169930202,09180221318,2025-06-04 09:10:26,2025-06-04,2985,on_net,sms,KRT-2072,44.77,completed
5f8ca401-6716-4b7b-b5a6-9a77fc8ea30c,09164201173,09120107452,2025-06-09 13:47:17,2025-06-09,90,on_net,voice,KSL-7646,1.35,completed
52752824-9d14-4a61-bcec-6dfd9436fcd9,09186308397,09226227089,2025-05-29 23:52:02,2025-05-29,894,off_net,data,KSL-2117,22.35,completed
7604f2ff-6a54-433b-8d15-ed15997cd757,09165076547,09129538557,2025-06-13 05:00:23,2025-06-13,104,on_net,voice,KSL-1536,1.56,completed
634b1f67-eab5-47f4-833f-4fec304d1515,09129910622,09162738016,2025-04-02 07:34:24,2025-04-02,1910,on_net,voice,PSD-6537,28.65,failed
9bd0aa59-cbdf-41af-beff-0a2f8cbf06e9,09184122501,09003792400,2025-06-07 05:27:28,2025-06-07,1256,off_net,sms,KRT-2335,31.4,completed
81bd6b60-2cae-4f3b-9ebc-8177bb61f4fb,09164397429,09220494839,2025-04-12 10:08:50,2025-04-12,216,off_net,sms,OMD-6575,5.4,completed
fa075bcd-c2a2-42e7-abf7-7296906ed8d5,09180342068,09121504158,2025-04-29 14:30:24,2025-04-29,0,roaming,voice,ATB-1459,0.0,completed
cbe4536b-cd93-450b-b084-242101256f1c,09183069250,09122646153,2025-06-02 16:17:59,2025-06-02,245,on_net,voice,WAD-5049,3.67,busy
95b43b73-e800-4a9a-87fb-972ca5a5bfd0,09125033668,09226625198,2025-04-19 16:55:45,2025-04-19,2898,off_net,voice,OMD-1595,72.45,completed
264aced7-1f5d-4130-b5e5-22e36ed3f942,09160438724,09185479130,2025-05-30 12:57:36,2025-05-30,2554,on_net,sms,ATB-4001,38.31,completed
4cfba570-1789-4e55-af53-4df45cfd4cb9,09164060269,09220377883,2025-04-18 18:59:40,2025-04-18,2486,off_net,voice,WAD-9758,62.15,completed
ad51541c-ded7-4186-b980-44ff1f5fcfd8,09127507519,09229762549,2025-08-26 00:00:00,2025-08-26,24,off_net,data,OMD-8486,0.6,completed
12859eff-fcca-4703-841c-c0bae0976e33,09127798270,09188562258,2025-06-19 00:47:23,2025-06-19,3146,on_net,data,NYL-7319,47.19,busy
33d3f77f-8def-4a81-9724-4b16569b42e2,09165820721,09222036010,2025-05-24 11:47:43,2025-05-24,1163,off_net,voice,OMD-2412,29.08,completed
eb1a7d57-621b-42ad-9968-366932adaf85,09120498207,+42539321057,2025-05-28 01:18:13,2025-05-28,498,international,sms,PSD-3743,49.8,completed
097ae94b-dbec-4e28-a649-0204ba72e8a0,09169433795,09220057409,2025-05-11 22:11:43,2025-05-11,1275,off_net,voice,ATB-1347,31.88,completed
b97b1d25-15c4-4268-8ccd-f12bda9d1066,09128170744,09126021288,2025-04-22 18:49:36,2025-04-22,1226,on_net,sms,KRT-4217,18.39,completed
32f2454f-cdcc-45ca-b9e3-faf652173c89,09168427494,09183685086,2025-04-19 02:58:30,2025-04-19,1823,roaming,sms,KRT-6744,145.84,completed
892f0caa-9e0d-4522-ba35-36c39ff4984a,09126919918,09129743950,2025-05-27 10:11:17,2025-05-27,1411,on_net,voice,NYL-8390,21.16,busy
24571226-4885-4789-bec6-6f5500f8b77e,09180507507,09162646855,2025-04-15 21:50:45,2025-04-15,2405,on_net,sms,KSL-1316,36.07,completed
16dc480b-e008-41b0-89a2-c1c69ca1bc70,09995317324,+38424516955,2025-06-02 09:24:16,2025-06-02,405,international,data,PSD-4951,40.5,dropped
dbe696a3-b015-4cf9-a18a-a7da47f54762,09162717272,09188010652,2025-06-08 08:59:47,2025-06-08,1441,on_net,data,WAD-8626,21.61,completed
d9624c19-306e-4651-9fa5-38615b80eb95,09185346557,+26329370395,2025-05-31 19:48:02,2025-05-31,1748,international,sms,OMD-1872,174.8,failed
e2dc4169-f9ee-46db-87fe-a8bda02a4a18,09161234001,09000860756,2025-06-26 15:07:07,2025-06-26,901,off_net,sms,ATB-8016,22.53,completed
072c2bb2-ad1c-465d-831b-df26b2ef1310,09160941382,09185570529,2025-06-19 00:31:24,2025-06-19,1624,on_net,voice,KSL-5631,24.36,completed
173fafdd-9861-4ace-8b06-59d52fd6f2b6,09125605879,09184422832,2025-04-12 09:19:06,2025-04-12,1192,on_net,voice,PSD-4318,17.88,completed
90bc6e12-549e-4558-964c-71b830beed4f,09183684143,09221143574,2025-04-18 03:45:14,2025-04-18,192,off_net,sms,OMD-1750,4.8,completed
73133305-8121-4874-9db3-bb79815e713e,09181322342,+75974922194,2025-06-02 21:22:00,2025-06-02,1344,international,voice,ATB-2394,134.4,completed
9c9bc0af-ac12-480f-b7f4-7b302a299f66,09169661446,+73492027294,2025-05-18 17:00:54,2025-05-18,1618,international,voice,KSL-1192,161.8,completed
79c52c91-18c6-4313-a4b7-733d7cc2adc4,09188240211,09163149804,2025-05-12 18:12:33,2025-05-12,3365,roaming,voice,OMD-4854,269.2,completed
b90a3c40-0459-4e93-9f3d-184cf4dfcbab,09121855771,09164339553,2025-04-26 19:31:35,2025-04-26,2100,on_net,sms,KSL-4709,31.5,completed
2171d595-76f0-4e1f-b932-d3adcdb6c94d,09180059324,09185135634,2025-05-18 08:25:30,2025-05-18,1201,on_net,sms,WAD-6854,18.02,completed
7d011e58-6d1f-408d-9c14-e70e409a0108,09126637780,09189874869,2025-06-01 18:18:08,2025-06-01,2221,on_net,voice,OMD-3719,33.31,completed
7cfc12e7-384d-44e3-95b0-3cdc1d0a161b,09186143410,09224786807,2025-05-16 02:30:10,2025-05-16,3159,off_net,voice,KRT-3445,78.98,completed
41ba0e18-dc9b-448e-bbad-d649a0371b3c,09123926142,09187440291,2025-06-11 10:50:55,2025-06-11,3317,on_net,voice,NYL-8011,49.75,completed
dfd2f845-ac2a-4ca5-ab2a-f4c6926bd1b4,09123624835,09226954393,2025-05-12 06:13:25,2025-05-12,1008,off_net,voice,NYL-8271,25.2,completed
a712168f-f4e6-4eb7-b74a-31cf4c2d2d36,09997810539,,2025-04-17 05:19:40,2025-04-17,2128,on_net,voice,OMD-8027,31.92,completed
1d2b2dc6-6586-4894-9559-9212836f73c0,09160996079,+30622993445,2025-05-03 13:43:10,2025-05-03,2922,international,data,KSL-4068,292.2,completed
792d18c7-c6e6-4b29-99e4-191c3c5a403b,09188862639,09121388209,2025-06-13 20:43:03,2025-06-13,3313,on_net,voice,KRT-6878,49.7,busy
7528e0d9-1cc8-4368-bd1b-4c9c445ab6d8,09166797463,09227094588,2025-06-29 08:59:00,2025-06-29,2282,off_net,voice,KSL-8328,57.05,busy
8755c4c5-790d-44a3-951e-4551512a96b9,09186915452,09167550043,2025-06-21 10:02:17,2025-06-21,1631,on_net,sms,KSL-1770,24.46,completed
32be732b-b4ff-48c1-a5cf-c325f9b3a0fe,09126556472,09122181960,2025-05-02 04:26:26,2025-05-02,512,on_net,voice,OMD-1607,7.68,completed
d452c458-d772-4826-86f3-18090689ae6b,09123424147,09188788876,2025-06-03 02:29:04,2025-06-03,2003,on_net,voice,PSD-3776,30.04,completed
16f3190b-ad65-41df-868e-8c3d90b4cb5a,09169698504,09166454312,2025-06-06 15:37:54,2025-06-06,3206,on_net,voice,PSD-5248,48.09,completed
e9e4c9b2-35e3-40e4-9a0c-a19aa82987d6,09129701426,09165849391,2025-04-15 01:36:04,2025-04-15,3337,on_net,voice,WAD-5529,50.05,completed
22ebcf28-f8d2-4bf6-8ffa-8c4c461a0f34,09189948141,09120211667,2025-06-13 02:22:22,2025-06-13,948,on_net,voice,OMD-7146,14.22,completed
9fb41d82-a003-4ff2-b71e-fcac991dd6a3,09168081063,09228032691,2025-06-28 12:42:25,2025-06-28,129,off_net,data,OMD-9189,3.23,busy
04b7e40f-4cab-40b9-8ecc-e17ef3086f73,09129314919,09220211391,2025-04-11 10:02:34,2025-04-11,901,off_net,sms,KRT-8913,22.53,completed
3610306d-5e04-4f4d-b865-376ab937e974,09993660235,09006005572,2025-05-05 12:24:04,2025-05-05,47,off_net,voice,PSD-2039,1.18,completed
07e34302-19d4-47de-a6fc-82be39f38027,09167079334,09228224268,2025-04-04 13:55:20,2025-04-04,2920,off_net,sms,WAD-1290,73.0,completed
02a9f211-c180-438e-8299-8a0c9663fcd7,09168450156,09220345848,2025-05-23 02:59:04,2025-05-23,2612,off_net,voice,NYL-6756,65.3,completed
3a1710c9-2315-4961-becd-e69135df8227,09185940048,09169524050,2025-06-18 23:53:56,2025-06-18,2943,on_net,voice,ATB-5370,44.14,completed
2aaa6977-d6b8-41f7-805d-77101d767e96,09189185298,09008564313,2025-06-23 19:28:34,2025-06-23,1160,off_net,voice,PSD-4897,29.0,completed
aafd2b87-ef17-4282-a341-404d7beb0030,09184919866,09128722824,2025-05-13 00:40:45,2025-05-13,3568,on_net,voice,PSD-9961,53.52,completed
62d852f4-da2d-418e-b250-dcf325d28d88,09125882187,09188065333,2025-04-24 16:33:07,2025-04-24,1323,on_net,voice,WAD-6698,19.84,dropped
37ebf1ca-ceba-4339-85c4-414638efa63e,09189066036,+16604964762,2025-05-15 07:48:16,2025-05-15,2895,international,data,WAD-3112,289.5,busy
def29331-ddd9-4e7e-97c6-d3f998553ff5,09186283723,09005885711,2025-05-04 22:37:32,2025-05-04,1761,off_net,sms,PSD-3673,44.03,completed
53b5f177-4d0a-4f28-8fc9-f667119d518c,09163959569,09001756994,2025-06-03 17:05:25,2025-06-03,3163,off_net,voice,PSD-6810,79.08,failed
b6a728a1-bc98-43f8-9e6f-a2a54d3c2650,09169179060,09186196804,2025-05-27 02:06:04,2025-05-27,1846,on_net,sms,KRT-9204,27.69,completed
1001ebc2-5255-4561-92d3-11b7f8678b27,09184259220,09165044152,2025-05-17 06:01:58,2025-05-17,2504,on_net,data,NYL-8562,37.56,completed
45adb09a-9852-4591-8976-c510c9eff601,09129080512,09001175145,2025-06-25 19:12:42,2025-06-25,1158,off_net,voice,KRT-9210,28.95,completed
924f9b3e-4641-42d4-8895-08ccd65ffbf3,09165777917,09126815114,2025-04-23 02:28:37,2025-04-23,2757,on_net,voice,OMD-1333,41.35,completed
e42347bb-f68c-439d-a53a-a11fa1e71193,09127599805,09225583414,2025-05-12 07:15:32,2025-05-12,2014,off_net,data,KRT-5066,50.35,completed
f0c3900c-c7ae-4278-b0d9-eb9ad0c8cee8,09181990818,09161821652,2025-04-28 21:30:36,2025-04-28,628,roaming,sms,OMD-8406,50.24,completed
e8cdd4a5-2442-4390-b2e5-ba05a5a35526,09124491764,09180133613,2025-04-13 09:14:16,2025-04-13,2580,on_net,voice,KSL-4878,38.7,completed
68ed56f6-0f74-4abb-9aa5-9d00c6b2da76,09997887242,09165345146,2025-05-29 10:10:11,2025-05-29,2492,on_net,sms,KSL-9624,37.38,completed
8391d10d-8a3e-4188-8112-a26e0391a08f,09127884437,+17845096066,2025-06-01 00:15:52,2025-06-01,3330,international,voice,ATB-8278,333.0,completed
697d7353-785d-43e7-ad99-1689b5f78d30,09122272765,09185409003,2025-05-17 06:49:38,2025-05-17,8,on_net,voice,PSD-8838,0.12,completed
ae60f04f-8923-4e2a-9e8c-556caee31ee4,09122203735,09165282261,2025-06-23 03:59:50,2025-06-23,845,on_net,voice,WAD-3257,12.67,completed
1e085fe6-427f-4c1c-a0a5-ee3a148454dd,09181684602,+63432561861,2025-05-25 06:17:44,2025-05-25,1212,international,voice,ATB-7812,121.2,completed
d896ebca-7fe6-4785-a5d1-da07a58d6793,09165544722,09007877277,2025-06-19 00:32:08,2025-06-19,651,off_net,sms,ATB-9055,16.28,busy
fb4986ff-3fc3-4117-b27e-b95b900ab6f4,09125503158,09121117908,2025-06-09 17:07:07,2025-06-09,3375,on_net,sms,NYL-3642,50.62,completed
8d3e5f2e-6d79-4bd7-a33a-e496514f3215,09125424015,09229870667,2025-04-11 22:55:58,2025-04-11,3218,off_net,sms,ATB-7558,80.45,completed
84340084-c4b2-483e-b635-ae22df72c638,09186491259,09124309742,2025-04-10 17:16:28,2025-04-10,1171,on_net,voice,KRT-8021,17.56,completed
a68dea18-68d6-4c3f-bd0e-c2938127c3c7,09168859342,09160432077,2025-06-22 14:01:22,2025-06-22,471,roaming,voice,ATB-8207,37.68,completed
3bc9dde8-0ecd-4d9f-8fb3-52d84fb56136,09185974776,09122365564,2025-05-19 12:24:33,2025-05-19,0,on_net,data,KSL-5885,0.0,completed
2f0228d5-d4f9-4403-baca-182cb25ec469,09127075504,+63384178812,2025-04-06 07:11:53,2025-04-06,2251,international,sms,WAD-5538,225.1,dropped
cc48c765-d01d-4fb5-b039-491616341572,09185850643,09183609016,2025-05-01 03:55:13,2025-05-01,911,on_net,voice,KSL-7794,13.66,completed
e3aacec9-e264-40c7-ab98-a8e57b028e85,09125014257,09224779611,2025-04-19 23:50:11,2025-04-19,2074,off_net,voice,OMD-9682,51.85,failed
fd0f16e5-47ab-4905-8527-9e6f2bf2e2d8,09127884437,+10848364363,2025-04-10 09:53:17,2025-04-10,1958,international,voice,KSL-6337,195.8,busy
a83d4093-e19a-47c9-a302-14fb51ddc6f4,09126932405,09000286622,2025-04-10 13:29:32,2025-04-10,317,off_net,sms,OMD-1387,7.93,completed
2483e956-9ad8-4b8f-bf34-5f50f659cbf4,09161792300,09228808615,2025-05-06 03:44:41,2025-05-06,2280,off_net,data,PSD-1533,57.0,completed
b82d9d44-cc03-48bd-aee5-7dc687ec63d5,09166660506,09164815335,2025-06-09 16:13:40,2025-06-09,-2277,roaming,voice,KSL-4775,-182.16,completed
dad5964c-33e4-4c0b-8574-d012e159a67e,09168281902,09182487414,2025-04-08 20:54:26,2025-04-08,1560,on_net,data,OMD-9912,23.4,completed
13d892ed-3770-4aa2-9b85-7df5208247a1,09163747411,09165428053,2025-04-10 00:51:12,2025-04-10,575,on_net,voice,KRT-7774,8.62,completed
8d972fd6-6c79-473b-8a4c-565813d6def7,09181704232,09164270182,2025-04-12 21:48:29,2025-04-12,2376,on_net,sms,WAD-3095,35.64,completed
477717c3-f98d-4c5a-a198-59b3dd2404cf,09183539987,09161316677,2025-04-12 01:00:58,2025-04-12,3473,on_net,voice,WAD-1343,52.09,completed
406dc610-43df-4d93-a644-f010a4be17e8,09167868633,09187320309,2025-06-15 09:41:44,2025-06-15,-2028,on_net,voice,OMD-5949,-30.42,completed
24f309be-47a6-4cf5-803f-af8f8e87441d,09163242566,09227782364,2025-06-24 16:08:24,2025-06-24,583,off_net,sms,NYL-3344,14.58,failed
6907770f-d691-4359-adac-82f0460a67bb,09180385242,09168673772,2025-05-08 18:31:07,2025-05-08,3053,roaming,sms,ATB-1769,244.24,completed
f2758b38-d46d-45c3-82c4-510737022065,09122846559,09129121040,2025-06-06 09:55:10,2025-06-06,1868,on_net,voice,ATB-1826,28.02,dropped
4b656b37-79dc-4a8d-b561-e1446209c10d,09187102481,09160081105,2025-06-20 02:14:15,2025-06-20,3488,on_net,voice,OMD-7588,52.32,completed
ccc8e522-af05-4f2c-91c1-4238f2e20a5f,09992555741,09123058789,2025-04-12 17:02:43,2025-04-12,3264,on_net,data,KRT-1315,48.96,failed
317ce9da-b204-4cda-a7d0-97be3c84f463,09167813731,09162962901,2025-04-08 16:59:44,2025-04-08,1912,on_net,sms,OMD-8291,28.68,completed
2f6c66a3-2b44-442a-981d-157abd3a075e,09188971001,09181979316,2025-05-03 14:53:51,2025-05-03,2383,on_net,voice,PSD-6822,35.74,completed
779d134b-b5e9-405d-a052-c173dad1bb0f,09126562774,09126930326,2025-06-20 11:36:27,2025-06-20,2697,on_net,data,KSL-2106,40.45,completed
89b7c9c3-859e-44fd-9890-43907cbb3dec,09163524693,09005425680,2025-06-07 06:20:17,2025-06-07,3452,off_net,sms,OMD-9523,86.3,completed
cfa480ff-13cc-44d9-853b-33326200620c,09186497172,09186690625,2025-04-09 15:17:02,2025-04-09,1986,on_net,data,ATB-3505,29.79,completed
7fbddbb2-84b1-4a56-94f1-ae47815308d7,09186325673,09229096391,2025-06-05 00:21:52,2025-06-05,2438,off_net,data,KRT-6485,60.95,completed
092e349a-57f2-491f-bdc0-e7d06a4a8aa9,09164851579,,2025-04-07 19:02:54,2025-04-07,124,on_net,data,OMD-3565,1.86,dropped
97d488f1-e9f8-4459-9065-dcabaf74aa39,09167834079,09998780038,2025-11-05 00:00:00,2025-11-05,1678,on_net,sms,KRT-1866,25.17,completed
815821ed-0a69-4891-b619-d88f4a57164d,09167093409,09126093106,2025-04-23 05:25:12,2025-04-23,0,on_net,data,KSL-2446,0.0,completed
8f0e687a-a587-44b0-bfb0-b47996b51579,09129412706,09226714562,2025-06-28 01:30:29,2025-06-28,3083,off_net,data,KSL-1118,77.08,completed
4b699c20-e028-4a4b-a0cb-140eff7d0621,09167205171,+67868954401,2025-04-10 11:26:05,2025-04-10,778,international,voice,WAD-9989,77.8,completed
10f6c513-5c11-49c1-bd84-78934dcd63a3,09125528183,09221753000,2025-06-06 04:25:48,2025-06-06,2289,off_net,voice,KRT-1934,57.23,completed
1918dab5-5cee-47df-abbb-16c0de348a04,09164662573,09122813229,2025-05-15 21:45:04,2025-05-15,721,roaming,sms,KRT-1108,57.68,completed
a473b46f-b2e2-44c2-b584-f8e124a76ee0,09167758097,+98995921085,2025-04-28 23:59:57,2025-04-28,0,international,sms,OMD-4970,0.0,completed
26c42cd4-b4bb-40e2-804b-19898c86a9ba,09186707698,09220289341,2025-05-22 15:10:52,2025-05-22,2514,off_net,data,KRT-4668,62.85,completed
68ec391f-8d16-4d33-a75a-56fd7b7d6134,09182451908,09185567695,2025-04-08 10:37:01,2025-04-08,2100,on_net,voice,OMD-2899,31.5,completed
8c76f7f8-c4fa-469e-9a43-549a447c9e2c,09125548851,09120765191,2025-04-16 00:52:51,2025-04-16,-377,on_net,data,KRT-3644,-5.65,completed
16ba4cd9-e5c9-44e2-b101-98c4f298f0de,09180203287,09222577358,2025-05-05 12:57:14,2025-05-05,1497,off_net,voice,KSL-8992,37.43,completed
6a320c5b-ffc2-455e-ae29-15f70a315d4e,09124582470,09124826899,2025-05-19 09:56:54,2025-05-19,150,on_net,voice,WAD-3992,2.25,completed
75dd8f7c-88e8-49b8-a436-e8ffdbf7967e,09166069456,09127846274,2025-05-09 01:09:31,2025-05-09,553,on_net,sms,NYL-5649,8.29,completed
4f1b116a-eaae-4cdd-8c85-ecc66bdc65e9,09160296629,09167273468,2025-06-12 13:01:02,2025-06-12,1557,on_net,voice,KSL-3458,23.36,completed
fb6a98ff-c66c-4b3e-9975-34f41f818d31,09167175663,09186357686,2025-04-18 18:33:31,2025-04-18,2606,on_net,voice,NYL-6005,39.09,completed
14d77065-6125-471b-95cf-ae9a72016592,09128951718,+5609827853,2025-05-03 00:07:56,2025-05-03,2458,international,voice,NYL-9466,245.8,completed
c6015369-e4bb-42c7-be14-36fb64a80621,09164167872,09006358971,2025-05-01 02:54:06,2025-05-01,1316,off_net,sms,OMD-7032,32.9,completed
c0ff2750-81cb-437d-b3f8-5bcc66930e65,09166467503,09162771410,2025-04-27 13:54:13,2025-04-27,617,on_net,voice,OMD-9534,9.25,completed
7a07cc65-4784-4ff4-b117-ac2ace94843b,09122753273,09186123587,2025-05-29 09:18:20,2025-05-29,2284,on_net,voice,KSL-2926,34.26,completed
d3d66a56-2d02-417f-89d5-543008767e5c,09162545991,09227240765,2025-06-03 20:20:09,2025-06-03,3141,off_net,sms,KRT-4367,78.53,completed
50f862b3-6fd3-4f3e-80e3-c23ea02f7b6b,09127271551,09127481444,2025-05-29 11:27:43,2025-05-29,3215,on_net,data,KSL-8138,48.23,completed
f60d6503-46f2-42d0-97d8-a8d458a8c10b,09182092257,09122450116,2025-04-25 19:46:39,2025-04-25,3224,on_net,voice,OMD-2068,48.36,completed
b7a52e6b-3aa0-413f-b2c2-3fe15f48459c,09166748095,09164895392,2025-04-19 23:33:42,2025-04-19,2617,roaming,voice,PSD-7437,209.36,completed
5986695d-3c6a-44cb-921a-5c3aa7342bcf,09124011392,09224080212,2025-05-27 11:59:46,2025-05-27,-216,off_net,voice,OMD-2476,-5.4,completed
255c2940-5015-4879-b1ce-5c9d6b8bdee3,09189054449,09008716338,2025-06-11 12:37:58,2025-06-11,2958,off_net,sms,OMD-6731,73.95,completed
f7ff05fe-e23c-4885-9093-8aca5de7b312,09165102506,09123424147,2025-04-17 03:16:31,2025-04-17,2223,on_net,voice,ATB-3727,33.34,completed
9ef96765-8879-4f23-b02f-fc64d191c806,09166174326,09161310666,2026-04-02 00:00:00,2026-04-02,2679,on_net,voice,ATB-4576,40.18,completed
866adb0f-0505-4877-9cf5-5849aa5fc019,09187808766,09163730437,2025-05-16 09:41:45,2025-05-16,75,on_net,voice,OMD-9618,1.12,completed
ea5a59f8-186a-4112-87cb-842c8e903789,09180250429,09185443433,2025-05-28 19:02:20,2025-05-28,3438,roaming,sms,KSL-7249,275.04,dropped
7c923a51-e6f7-46ef-9243-080eff46adf2,09123244079,+20193904666,2025-05-09 10:26:35,2025-05-09,2213,international,voice,PSD-4470,221.3,busy
81fdb8df-49c9-403a-a2c2-5d79ce209613,09121898659,09122252553,2025-04-25 17:40:06,2025-04-25,2402,on_net,voice,KSL-7728,36.03,completed
49bdf470-c646-489d-8f63-260ebc274c47,09123033467,09226574590,2025-04-18 15:32:29,2025-04-18,1456,off_net,data,PSD-4356,36.4,completed
70136bdd-4e99-4ee9-937c-7f1825636f50,09125997430,09004598777,2025-06-16 12:07:19,2025-06-16,1968,off_net,voice,WAD-5585,49.2,completed
1e3dcdd6-f243-4ab1-9d2a-22e84d34aab7,09184715675,09189520387,2025-05-19 14:31:04,2025-05-19,1306,on_net,voice,OMD-3391,19.59,busy
8c2204a0-4b31-4320-a10a-7ac06b70c328,09181751830,09129554525,2025-04-29 21:24:36,2025-04-29,2781,on_net,data,ATB-6840,41.71,completed
197fec93-f6b8-4093-88ec-bd61221167c1,09165173281,09120659503,2025-05-29 04:48:00,2025-05-29,3480,on_net,voice,PSD-7378,52.2,completed
bc234bd3-9158-4075-bf7a-7b1b82df35c8,09122101510,09220262231,2025-05-28 00:31:59,2025-05-28,1986,off_net,voice,NYL-8849,49.65,failed
fdc52021-8dce-425f-a7e1-bfb05944e47c,09169316459,09184718559,2025-04-30 02:16:48,2025-04-30,1051,on_net,data,NYL-3835,15.76,completed
d8b4c8a8-01f3-49d6-a8a1-395ffd0b852a,09165130050,09121119787,2025-06-24 08:07:48,2025-06-24,208,on_net,voice,WAD-6044,3.12,completed
903cc9ca-03bb-4094-b369-4d9f7fa50630,09165307681,09162479393,2025-04-15 05:18:20,2025-04-15,699,on_net,voice,OMD-6389,10.48,completed
645109ac-d510-4ded-af76-19259c6585b6,09163211960,+24428633515,2025-06-17 14:31:44,2025-06-17,2560,international,voice,OMD-6092,256.0,completed
37cae346-479b-43e6-9c46-98ea92c194fb,09128931992,09185625728,2025-04-25 15:46:01,2025-04-25,3254,on_net,data,PSD-6511,48.81,busy
b000f818-04c0-42ba-af16-a1099bd6cc4f,09125358414,09180859914,2025-05-12 09:02:13,2025-05-12,516,on_net,voice,ATB-4715,7.74,completed
ef8ebc4a-8b37-410d-bab1-3c48d410edc1,09121632957,09122261661,2025-06-11 12:52:37,2025-06-11,435,roaming,sms,OMD-4981,34.8,completed
dabd18fb-8627-4dcb-bfa2-b2e7669573a3,09127061713,09163260621,2025-06-24 09:00:59,2025-06-24,371,roaming,voice,PSD-9391,29.68,completed
a555e600-d2d7-4792-8103-3ff9f47ad4db,09182524191,09120783567,2025-05-26 00:53:36,2025-05-26,3174,on_net,voice,ATB-7711,47.61,busy
841254f9-0ceb-410b-94c2-b2971c773931,09127372263,09183938694,2025-05-03 13:06:12,2025-05-03,2791,roaming,data,KRT-7728,223.28,completed
eb58e846-6c5e-4953-845f-69c0133ff6a1,09187815483,09126953608,2025-05-24 06:14:53,2025-05-24,3210,roaming,voice,OMD-6782,256.8,completed
4bd80333-27da-4c88-a3c9-bc71964b79a7,09180666534,,2025-06-02 22:04:14,2025-06-02,1913,off_net,sms,ATB-4520,47.83,completed
f2da40af-a6db-4e67-b362-781c8ea99ef1,09129907676,09180726693,2025-04-24 16:47:01,2025-04-24,3481,on_net,voice,PSD-5486,52.21,completed
